year,statefip,age,Male,White,Black,Asian,Hispanic,HSGrad,CollegeGrad,Married,inctot,IncomeReal,CPI,EmployerIns,Medicaid,Medicare,state
1964,district of columbia,43.869347,.44221106,.53768843,.45728642,0,,.51256281,.16080402,.57653064,3432.472361809045,28603.936,12,,,,district of columbia
1965,district of columbia,44.195877,.41752577,.49484536,.5,0,,.49484536,.14948453,.50264549,4029.680412371134,33030.168,12.2,,,,district of columbia
1966,district of columbia,41.894001,.458,.41800001,.56999999,0,,.47999999,.104,.4989858,3632.054,29056.432,12.5,,,,district of columbia
1967,district of columbia,41.614925,.45074627,.39701492,.56417912,0,,.46567163,.11044776,.55351681,3932.119402985074,30481.547,12.9,,,,district of columbia
1968,district of columbia,31.802946,.46408841,.34622467,.63904238,0,,.5682382,.14888337,.5025,4268.478908188586,31854.32,13.4,,,,district of columbia
1969,district of columbia,32.171577,.44887349,.28422877,.70883882,0,,.56451613,.17050691,.44180521,4344.129032258064,30592.459,14.2,,,,district of columbia
1970,district of columbia,31.19165,.43833017,.24288425,.74762809,0,,.48963732,.10621762,.45333335,3987.585492227979,26583.902,15,,,,district of columbia
1971,district of columbia,29.096661,.44639719,.20035149,.77680141,0,.020484172,.50753766,.1356784,.46373057,4533.085427135678,29058.238,15.6,,,,district of columbia
1972,district of columbia,28.631067,.45048544,.1631068,.82330096,0,.0079365084,.50279331,.15363128,.38904899,5038.913407821229,31104.402,16.200001,,,,district of columbia
1973,district of columbia,32.533051,.46055436,.25159913,.74840087,0,.0065789474,.58774376,.21448468,.39255014,5769.044568245125,33540.957,17.200001,,,,district of columbia
1974,district of columbia,34.164143,.42171717,.25,.73737371,0,.0052770451,.58387095,.17096774,.41311476,6690.393548387096,35028.238,19.1,,,,district of columbia
1975,district of columbia,35.266483,.42307693,.25274727,.73901099,0,.002754821,.61937714,.183391,.38111889,7368.311418685121,35424.574,20.799999,,,,district of columbia
1976,district of columbia,35.008404,.46218488,.2577031,.71988797,0,.036619719,.61484098,.20848057,.36071429,8310.261484098939,37773.914,22,,,,district of columbia
1977,district of columbia,34.314651,.4598726,.24331211,.73503184,0,.025740026,.60191083,.19904459,.41815236,7822.974522292993,33431.516,23.4,,,,district of columbia
1978,district of columbia,34.292198,.44539008,.25673759,.73475176,0,.027259685,.61180681,.22361359,.37569061,8698,34515.871,25.200001,,,,district of columbia
1979,district of columbia,34.704941,.44040698,.30668604,.67732561,0,.043988269,.61785716,.25,.37318841,9831.194642857143,35111.41,28,,,,district of columbia
1980,district of columbia,33.985752,.44493151,.29150686,.69753426,0,.035911601,.67213112,.26502731,.3442623,10547.26366120219,33167.496,31.799999,.32109588,.15835616,.11133879,district of columbia
1981,district of columbia,34.052689,.46931016,.27702335,.70179248,0,.041140977,.6541096,.26095891,.33082193,10833.88219178082,30865.762,35.099998,.29277566,.15589353,.12808219,district of columbia
1982,district of columbia,35.358673,.43985239,.28708488,.69520295,0,.037230082,.6875,.26517856,.32857144,12546.37053571429,33636.383,37.299999,.32103321,.15645756,.13571429,district of columbia
1983,district of columbia,35.91938,.44008875,.28846154,.69600594,0,.037918214,.67885816,.26761821,.31846565,13301.19536128457,34548.559,38.5,.31213018,.17011835,.1543265,district of columbia
1984,district of columbia,35.749458,.45572355,.28869691,.69906408,0,.046410441,.68513632,.2700088,.33157432,14268.19085312225,35493.012,40.200001,.30957523,.15118791,.15039578,district of columbia
1985,district of columbia,35.617268,.45003399,.22433719,.75390893,0,.04106776,.6795302,.23154363,.35067114,15001.30536912752,36060.832,41.599998,.31339225,.15635622,.16191275,district of columbia
1986,district of columbia,35.981239,.45454547,.28787878,.67243868,0,.045025416,.72489083,.28034934,.35982531,16189.76419213974,38183.406,42.400002,.33405483,.12481962,.14847161,district of columbia
1987,district of columbia,34.358059,.43937233,.30741799,.65977174,0,.050432276,.73368144,.29329851,.33420366,18635.52045256745,42449.93,43.900002,.37375179,.094151214,.13489991,district of columbia
1988,district of columbia,35.20903,.45957756,.3175528,.64457393,0,.054904833,.72894734,.31666666,.32280701,19411.24473684211,42475.371,45.700001,.40422434,.12600146,.13333334,district of columbia
1989,district of columbia,35.831242,.44662482,.36185244,.6075353,0,.091627173,.71550095,.33553874,.3147448,20552.13327032136,42906.332,47.900002,.40109891,.10989011,.15217391,district of columbia
1990,district of columbia,35.379856,.45251799,.36330935,.62517983,0,.10590778,.68738902,.29840142,.29129663,20005.87122557727,39615.586,50.5,.34316546,.12158273,.1598579,district of columbia
1991,district of columbia,34.679157,.45120999,.37704918,.60421544,0,.1125,.69321531,.32251722,.31661749,20145.56932153392,38299.563,52.599998,.33723652,.13895394,.15142576,district of columbia
1992,district of columbia,35.136166,.43365136,.34692109,.62879443,0,.087749779,.72055674,.33511779,.32119915,23985.76338329765,44254.176,54.200001,.34952298,.12662619,.13918629,district of columbia
1993,district of columbia,34.654991,.45796847,.34676006,.61471105,0,.10245184,.72319478,.3522976,.34573305,25165.37636761488,45099.242,55.799999,.32486865,.17250438,.1356674,district of columbia
1994,district of columbia,34.545376,.46499568,.33794296,.61279172,0,.10966057,.73603505,.35377875,.32749179,25268.07009857612,44097.855,57.299999,.33362144,.20570441,.15553121,district of columbia
1995,district of columbia,35.373268,.45476773,.31377342,.64547676,0,.076672107,.75129533,.36580312,.31088084,24905.34715025907,42284.121,58.900002,.38630807,.20700896,.15025906,district of columbia
1996,district of columbia,36.489235,.43927649,.31007752,.66149873,0,.069025025,.7645126,.34282586,.29901424,28073.19715224535,46325.41,60.599998,.41602066,.19121447,.16210295,district of columbia
1997,district of columbia,37.256027,.45719036,.31088945,.66500413,0,.078137986,.76288658,.34432989,.30000001,27742.1793814433,44745.449,62,.38653368,.20116375,.19072165,district of columbia
1998,district of columbia,37.258121,.46239316,.34529915,.63846153,0,.098627791,.80252099,.35609242,.32037815,30153.34978991597,47862.461,63,.41538462,.16410257,.17542017,district of columbia
1999,district of columbia,38.214485,.46332404,.36768803,.60167134,0,.10501859,.79662919,.39662921,.32696629,35412.09325842697,54987.723,64.400002,.39461467,.19962859,.20224719,district of columbia
2000,district of columbia,37.988167,.47506338,.39475909,.58833474,0,.11101695,.77291244,.36150712,.30244398,33447.31059063136,50296.707,66.5,.41166526,.16483517,.18431772,district of columbia
2001,district of columbia,37.577515,.4646419,.27606529,.69718951,0,.081855386,.75814468,.33572611,.30756488,32864.82937603534,48047.996,68.400002,.39437896,.16273798,.17725013,district of columbia
2002,district of columbia,37.665886,.46626055,.2760075,.69119024,0,.088679247,.77071512,.35357547,.31101021,34042.9324631101,48982.637,69.5,.40346766,.1827554,.1600454,district of columbia
2003,district of columbia,38.006279,.45797101,.27294686,.69758457,.01594203,.082125604,.78962874,.36181498,.30819091,36374.5975250442,51159.773,71.099998,.3884058,.20338164,.17796111,district of columbia
2004,district of columbia,38.756405,.44900918,.28516191,.67037219,.026099565,.096665055,.80071598,.35501194,.32219571,37044.50894988067,50745.902,73,.38569358,.20106332,.18556085,district of columbia
2005,district of columbia,37.888519,.4526096,.29937369,.65553236,.023382045,.10354906,.76938987,.35884178,.32678387,36171.72233712513,47973.105,75.400002,.3770355,.2263048,.18304034,district of columbia
2006,district of columbia,36.829712,.44726247,.36835748,.57890499,.022544283,.12037037,.76804382,.40567446,.32005972,41858.62667994027,53733.793,77.900002,.36272141,.22383253,.16625187,district of columbia
2007,district of columbia,37.626747,.46067864,.37325349,.5760479,.024750499,.11936127,.80804652,.41880757,.33058652,44033.82598158022,54973.566,80.099998,.38323355,.20998004,.15850703,district of columbia
2008,district of columbia,37.143513,.46335879,.37404579,.5706107,.024809161,.11526717,.8235023,.41382489,.28387097,44386.1,53348.68,83.199997,.39503816,.21717557,.16221198,district of columbia
2009,district of columbia,37.063595,.47067782,.40936786,.53769994,.030464584,.1351866,.828125,.45036766,.30652574,47363.53768382353,57133.336,82.900002,.40594059,.19649658,.15211397,district of columbia
2010,district of columbia,37.008427,.45346612,.38988894,.54883188,.036384527,.14285715,.81780249,.44274455,.29299954,48142.89754288363,57176.84,84.199997,.40022981,.24511681,.15020862,district of columbia
2011,district of columbia,37.297108,.4544813,.3962597,.54446012,.034932956,.12773465,.84070414,.4572778,.31859168,46222.79948475741,53190.793,86.900002,.36944249,.24488355,.1708888,district of columbia
2012,district of columbia,38.025196,.45794737,.39977768,.53390145,.048536494,.12523156,.83852315,.48131672,.31761566,50294.2962633452,56701.574,88.699997,.36865506,.26306039,.16725978,district of columbia
2013,district of columbia,36.634396,.46347517,.42021278,.50567377,.048226949,.1248227,.85942906,.5134083,.30752596,54610.41911764706,60678.242,90,.38368794,.26808509,.15570934,district of columbia
2014,district of columbia,36.802273,.47982392,.43580338,.48642701,.044020545,.12472487,.87230295,.52531922,.30735359,53805.1831792162,58867.813,91.400002,.36023477,.27586207,.1589608,district of columbia
2015,district of columbia,37.432182,.46101815,.46920612,.45781416,.045567818,.13670345,.86562103,.55955911,.33022466,57004.37855023315,62231.855,91.599998,.38732645,.24528302,.15472658,district of columbia
2016,district of columbia,37.699394,.45763281,.432078,.48823133,.051782113,.12306657,.87631792,.52960259,.33333334,58385.08799675588,62982.836,92.699997,.37155345,.26328176,.18248175,district of columbia
2017,district of columbia,37.962761,.46955958,.4527202,.46988341,.048575129,.12759067,.89328676,.54675978,.34225845,61183.641443539,64607.859,94.699997,.37823835,.24514249,.18820333,district of columbia
2018,district of columbia,38.838963,.46741727,.46264073,.4421699,.055612419,.13544865,.8840521,.5781123,.36777869,69628.86737184702,71782.336,97,.37120438,.21187308,.19772172,district of columbia
2019,district of columbia,38.266567,.45011169,.49441549,.41883841,.051377513,.14482501,.87964207,.60581654,.37986577,75255.62371364654,76169.656,98.800003,.40134028,.2119403,.17941834,district of columbia
2020,district of columbia,39.445217,.47391304,.49695653,.41999999,.05347826,.11434782,.89948452,.62525773,.39381444,78575.11082474227,78575.109,100,.42695653,.20619006,.18814433,district of columbia
2021,district of columbia,40.204628,.4741993,.50222421,.40524912,.056494661,.13167259,.90124738,.6195426,.36902288,79750.20322245322,76170.203,104.7,.4096975,.21024498,.1954262,district of columbia
2022,district of columbia,39.820099,.46747419,.48990577,.40915209,.055181697,.11170929,.90095341,.64565676,.35911018,88836.35805084746,78616.242,113,.41139525,.19955057,.19650424,district of columbia
2023,district of columbia,39.719151,.44414893,.53670216,.3643617,.062234044,.10265958,.90354699,.67641568,.38021156,90709.42563783447,77068.336,117.7,.42872339,.17828633,.21344119,district of columbia
2024,district of columbia,39.722309,.46593863,.54758191,.36869475,.061882474,.11596464,.91707021,.6531477,.37409201,100403.6065375303,82841.258,121.2,.4425377,.16337149,.19249395,district of columbia
1962,florida,44.019688,.46787566,.83005184,.16683938,0,,.44559586,.075647667,.68345708,2495.759232954545,21331.275,11.7,,,,florida
1963,florida,43.392738,.46468648,.88778877,.11221122,0,,,,.67989242,2171.821285140562,18405.266,11.8,,,,florida
1964,florida,43.026001,.45866665,.86199999,.13666667,0,,.47999999,.071999997,.670075,2456.610666666666,20471.756,12,,,,florida
1965,florida,43.144745,.45009914,.82749504,.16060807,0,,.47455385,.083939195,.68563688,2619.131526768011,21468.291,12.2,,,,florida
1966,florida,43.8433,.46323025,.84604812,.15257733,0,,.47869417,.0790378,.66889983,2689.059793814433,21512.479,12.5,,,,florida
1967,florida,43.430706,.47607177,.87238288,.12113659,0,,.52043867,.084745765,.69002557,2891.176969092722,22412.225,12.9,,,,florida
1968,florida,34.337635,.46761629,.83930558,.1586913,0,,.52995807,.09137208,.67076546,3147.099460754943,23485.818,13.4,,,,florida
1969,florida,34.607456,.46929824,.85921055,.13881579,0,,.5345729,.088901803,.66171664,3436.98140615921,24204.096,14.2,,,,florida
1970,florida,33.574726,.47444943,.85824245,.14047466,0,,.54421574,.10205857,.66597325,3902.084372281821,26013.896,15,,,,florida
1971,florida,34.164871,.48471802,.839647,.15583298,0,.065442562,.56459469,.11057004,.66332549,4321.619306788885,27702.688,15.6,,,,florida
1972,florida,35.60416,.4724308,.84659946,.15018237,0,.079104125,.5759511,.10941405,.65078461,4397.324076645376,27143.975,16.200001,,,,florida
1973,florida,34.234318,.46821177,.83903891,.1554327,0,.084395289,.56664807,.10234244,.64929861,4633.475738984941,26938.811,17.200001,,,,florida
1974,florida,34.821968,.47740585,.8468619,.14832637,0,.094373457,.58931464,.10226659,.66242743,5154.544792228819,26987.145,19.1,,,,florida
1975,florida,34.984848,.48363635,.83070707,.16424243,0,.095335938,.59652817,.10652288,.64747041,5353.669647553919,25738.797,20.799999,,,,florida
1976,florida,35.408134,.47498089,.83594346,.15928189,0,.14868575,.58738339,.10800196,.62302089,5688.390034364261,25856.318,22,,,,florida
1977,florida,35.841629,.47624433,.83503014,.16082202,0,.15829967,.58765608,.11071085,.61267257,5921.694524495677,25306.387,23.4,,,,florida
1978,florida,35.7547,.47750142,.81773305,.17695083,0,.15634103,.58560079,.11365278,.62128711,6337.488803274741,25148.764,25.200001,,,,florida
1979,florida,35.856018,.48250595,.82231176,.16633083,0,.15651359,.61153579,.11396804,.61325443,7165.266620338198,25590.238,28,,,,florida
1980,florida,36.78714,.47829273,.82359409,.16266716,0,.16007462,.63744187,.12069768,.60279071,8052.96023255814,25323.775,31.799999,.24473347,.078585818,.22186047,florida
1981,florida,37.080318,.47737598,.83572596,.15482464,0,.16679049,.64230239,.12265875,.58999544,8823.785746916401,25138.992,35.099998,.25622389,.076322004,.22110553,florida
1982,florida,37.359093,.47335652,.83574438,.15528291,0,.1729394,.64837676,.12277092,.59625059,10024.93758573388,26876.51,37.299999,.25599706,.069950558,.21604939,florida
1983,florida,37.675018,.4717015,.84787309,.14167267,0,.16756056,.66531533,.14099099,.59864867,10477.45315315315,27214.164,38.5,.25234318,.067051187,.22477478,florida
1984,florida,37.530525,.46965796,.83376241,.15593968,0,.16794607,.67682362,.13827331,.59741461,11290.54316712835,28085.928,40.200001,.2489886,.06141964,.22899354,florida
1985,florida,37.154819,.47218788,.83019161,.15621138,0,.14455755,.68192399,.14274631,.5878588,12911.59096198604,31037.479,41.599998,.25092706,.065203957,.21974398,florida
1986,florida,37.504314,.47814837,.84042555,.14476711,0,.14129961,.71405548,.16741271,.58925694,13646.27788719785,32184.617,42.400002,.26437607,.054341577,.22649956,florida
1987,florida,37.18985,.47927779,.85104638,.14033648,0,.15155691,.73298162,.17120489,.59223962,14535.04884275017,33109.449,43.900002,.27506498,.054575298,.21664397,florida
1988,florida,37.02607,.46940675,.84836394,.141527,0,.16619906,.73261052,.16847374,.58331943,15514.68056713928,33948.973,45.700001,.2952913,.062383614,.2146789,florida
1989,florida,37.319481,.47761959,.84391433,.13723227,0,.1772657,.73490518,.17333122,.58116937,16038.24183527163,33482.758,47.900002,.29665256,.06245992,.21570814,florida
1990,florida,36.809784,.47458705,.84663278,.13672173,0,.19006784,.7374239,.17446332,.58699137,16566.65796219161,32805.262,50.5,.28589579,.074078783,.20714514,florida
1991,florida,36.876766,.47342747,.85198975,.12849808,0,.20523791,.75566423,.17620212,.58533007,16966.46862265689,32255.645,52.599998,.28356868,.083568677,.21434394,florida
1992,florida,37.547932,.47671568,.84531593,.13575707,0,.21664158,.75511944,.1841297,.56843001,17307.21535836178,31932.131,54.200001,.27913943,.10226035,.22679181,florida
1993,florida,37.767258,.47019684,.84044915,.13529249,0,.218972,.74673176,.1760502,.58236009,17435.11312532682,31245.723,55.799999,.26684225,.11976712,.23165418,florida
1994,florida,36.970989,.47001666,.81774014,.14380899,0,.2122615,.75921988,.18351063,.56940258,18149.3975177305,31674.342,57.299999,.27401444,.11993337,.21737589,florida
1995,florida,37.53632,.46913216,.82702225,.13334316,0,.22195986,.77300727,.1902184,.57084191,19158.80754153444,32527.686,58.900002,.28569323,.11389421,.22456598,florida
1996,florida,37.419724,.47140673,.8593272,.12660551,0,.24630314,.7551496,.18130587,.558492,20150.48775748154,33251.629,60.599998,.29067278,.11192661,.2193937,florida
1997,florida,38.289143,.47474113,.86633199,.11311578,0,.24329472,.76710165,.1945433,.55278766,21304.11308817715,34361.473,62,.29902729,.12111704,.23092131,florida
1998,florida,38.616528,.47726911,.86489075,.1174031,0,.24645619,.7701422,.19964455,.55213273,23347.17535545024,37059.008,63,.30403572,.09172117,.22966035,florida
